19329,329.12,2.31,-59.87,-0.0622,-9.0879,4.7617
19352,328.99,2.28,-59.60,-0.0957,-9.0209,4.9053
19376,328.83,2.29,-59.46,-0.1436,-9.0879,4.4554
19399,328.65,2.31,-59.08,-0.1292,-8.9109,5.2403
19423,328.53,2.30,-58.87,-0.1292,-8.5759,4.7665
19446,328.41,2.26,-58.64,-0.0574,-9.1167,5.2499
19470,328.26,2.24,-58.31,-0.0191,-8.3845,5.0967
19493,328.14,2.20,-58.12,-0.0239,-8.9970,5.3264
19518,328.02,2.15,-57.77,0.0574,-8.1069,5.4030
19542,327.89,2.09,-57.64,0.0909,-8.9300,5.4030
19565,327.77,2.00,-57.46,0.1579,-8.6381,5.4700
19589,327.66,1.91,-57.41,0.1484,-8.9061,5.3025
19612,327.56,1.82,-57.24,0.1962,-8.6716,5.4939
19636,327.45,1.74,-57.17,0.1962,-8.7434,5.3408
19659,327.30,1.66,-57.07,0.2584,-8.6716,5.4843
19684,327.19,1.59,-57.03,0.2010,-8.4275,5.4939
19707,327.09,1.49,-57.11,0.2536,-8.5184,5.4413
19731,326.97,1.41,-57.30,0.2919,-9.7196,5.3839
19755,326.87,1.31,-57.33,0.2584,-8.3270,5.0345
19778,326.77,1.22,-57.42,0.2967,-8.8056,5.5226
19802,326.67,1.14,-57.65,0.2632,-8.9252,4.8957
19825,326.58,1.06,-57.81,0.3254,-9.0832,5.2929
19850,326.49,0.98,-58.06,0.2824,-8.9587,4.8526
19873,326.38,0.87,-58.24,0.4211,-8.7817,4.9819
19897,326.29,0.81,-58.57,0.2201,-9.3320,4.9196
19920,326.21,0.72,-58.71,0.3206,-7.3890,4.4124
19944,326.11,0.68,-59.37,0.2249,-8.4802,4.5559
19968,326.00,0.66,-60.28,0.2106,-10.1599,4.2927
19991,325.88,0.65,-60.81,0.1627,-9.5809,4.1922
20016,325.77,0.62,-61.35,0.1866,-8.5089,3.8859
20039,325.65,0.62,-62.21,0.1388,-10.1216,3.8429
20063,325.55,0.61,-62.78,0.1531,-10.7294,3.9482
20086,325.46,0.58,-63.08,0.1771,-9.5904,3.7424
20110,325.32,0.58,-63.51,0.1388,-9.4899,3.4935
20133,325.21,0.59,-63.81,0.1005,-10.7198,3.7376
20158,325.12,0.55,-63.77,0.2441,-10.5380,4.2975
20182,325.01,0.45,-63.97,0.4881,-9.9111,3.2973
20205,324.89,0.44,-64.21,0.2106,-11.2176,3.9338
20229,324.78,0.42,-64.13,0.1771,-9.0353,3.9482
20252,324.66,0.44,-64.23,0.1005,-9.8489,4.0534
20276,324.53,0.46,-64.11,0.1196,-9.8010,4.5272
20300,324.44,0.54,-64.14,-0.2489,-10.0164,3.8859
20324,324.35,0.60,-64.02,-0.1484,-9.4564,3.7232
20347,324.17,0.60,-66.19,1.0576,-23.8804,5.6566
20371,324.06,0.68,-66.08,-0.2154,-8.7721,5.8576
20395,323.99,0.82,-66.56,-0.5503,-10.7486,4.7617
20418,323.93,0.82,-66.20,-0.1101,-9.8106,4.4363
20443,323.85,0.82,-66.75,-0.0383,-15.3619,4.4985
20466,323.82,0.78,-67.21,-0.0048,-13.0696,4.4459
20490,323.75,0.75,-67.51,0.0814,-10.9113,3.5749
20513,323.68,0.72,-67.60,0.1005,-13.8975,6.2309
20537,323.67,0.65,-67.88,0.1771,-12.4140,4.1444
20561,323.62,0.55,-68.01,0.3924,-14.3521,5.2834
20585,323.59,0.43,-67.89,0.4068,-14.1368,3.7902
20609,323.53,0.28,-67.77,0.5743,-10.8060,3.3260
20632,323.48,0.22,-67.62,0.2776,-12.9452,3.7424
20656,323.43,0.14,-67.06,0.3924,-14.0267,2.7374
20680,323.42,0.03,-65.88,0.4355,-12.7011,3.3978
20704,323.37,-0.09,-64.51,0.2824,-5.8385,2.0770
20727,323.27,-0.11,-64.29,0.2919,-8.2935,2.8283
20751,323.21,-0.09,-64.30,0.0909,-6.9775,2.0674
20774,323.08,-0.02,-64.81,0.1101,-10.8203,2.7613
20799,322.91,0.11,-66.61,0.0335,-10.5667,-0.2919
20823,322.77,0.21,-65.92,0.1101,9.1932,2.1488
20846,322.70,0.38,-72.83,-0.4451,-35.7440,4.6612
20870,322.66,0.54,-75.68,-0.8949,-13.0600,-8.2887
20893,322.64,0.56,-76.56,-0.2345,-22.6217,10.0451
20918,322.60,0.57,-78.36,-0.2536,-15.7256,-5.8720
20941,322.53,0.52,-77.75,0.4307,-20.4012,8.4467
20965,322.51,0.57,-78.91,-0.2441,-10.3179,-2.7230
20988,322.48,0.57,-78.78,0.0431,-11.2750,7.8389
21013,322.48,0.62,-80.19,-0.1579,-7.6522,-1.0720
21037,322.45,0.65,-80.42,-0.0622,-9.9159,5.9629
21060,322.50,0.66,-80.12,-0.0766,-4.2544,4.0917
21084,322.62,0.56,-81.23,0.0526,-1.6080,2.5603
21107,322.85,0.42,-84.97,0.0574,-3.3547,1.9813
21131,323.13,0.39,-93.63,-0.0766,7.6810,-5.9964
21154,323.73,0.35,-106.90,-0.1244,0.0861,-10.1934
21179,324.61,0.26,-121.75,0.2871,0.3541,-19.0564
21202,325.87,0.26,-135.18,-0.0479,-13.5434,-17.1135
21226,327.48,0.27,-147.68,0.5551,0.0861,-15.4433
21250,329.07,0.27,-159.94,0.2680,-4.2257,-17.7500
21274,330.69,0.16,-167.48,0.0287,-11.8158,-9.5091
21298,332.20,-0.18,-172.16,0.3733,-5.5896,-4.3406
21321,333.60,-0.51,179.74,0.2919,4.0534,-3.0102
21345,334.86,-1.05,175.75,0.5982,-5.1829,-5.1781
21369,336.00,-1.37,172.12,-0.0431,-4.7426,-3.9864
21393,337.19,-2.17,164.61,0.9284,4.9005,3.1394
21416,338.48,-2.66,160.72,0.2345,4.2736,9.4229
21440,339.84,-3.29,156.65,1.0098,9.4516,9.1932
21465,341.24,-3.84,152.42,0.4116,6.4750,12.4714
21488,342.40,-4.56,151.59,1.2682,-33.4899,25.9047
21512,343.64,-5.21,151.51,1.2347,16.8263,8.7434
21535,345.05,-5.95,150.23,0.8471,2.1009,16.9651
21560,346.55,-6.64,148.17,0.7418,5.7667,14.2277
21583,347.99,-7.42,147.76,0.5695,-0.9141,13.1797
21607,349.53,-8.13,146.04,0.5791,4.2305,10.1743
21632,350.95,-9.00,145.88,0.4977,-2.7565,13.2084
21655,352.44,-9.83,145.75,0.5503,3.7902,10.8156
21679,354.09,-10.66,144.83,0.8136,4.9436,13.6343
21702,355.83,-11.48,143.34,0.7418,4.8718,13.4381
21727,357.61,-12.44,141.63,0.9332,2.4981,12.9882
21750,359.46,-13.36,139.82,0.8423,2.9815,12.5480
21774,1.40,-14.31,138.11,0.7609,2.3880,11.0453
21798,3.42,-15.25,136.11,0.8183,2.9575,10.1504
21822,5.48,-16.20,134.06,0.5791,1.9956,9.2602
21846,7.65,-17.12,131.61,0.6221,2.2493,9.3272
21869,9.88,-18.00,129.08,0.3733,1.3496,7.4847
21894,12.22,-18.83,126.02,0.3733,1.4357,6.4845
21917,14.65,-19.69,122.63,0.4403,1.1007,5.1829
21941,16.91,-20.72,119.72,0.1340,-1.0768,4.4267
21965,19.39,-21.50,116.52,0.0909,-0.0814,3.8620
21989,21.92,-22.31,113.27,0.1723,-0.2010,3.6275
22012,24.49,-22.89,109.86,0.0144,-0.1340,4.1109
22036,26.77,-23.88,107.41,-0.0191,-3.4265,5.6279
22061,29.39,-24.43,105.04,0.0000,-0.3302,8.0782
22084,31.91,-25.04,102.97,-0.1723,-2.4837,8.6094
22108,34.54,-25.30,101.05,0.1436,-0.3876,11.3707
22132,37.16,-25.46,98.67,0.3781,0.1914,11.7200
22156,39.74,-25.56,96.11,0.6891,0.3398,11.7583
22179,42.25,-25.30,93.56,0.0096,1.7037,12.8782
22203,44.56,-24.80,91.49,0.9045,4.2544,9.4708
22227,46.86,-24.41,88.85,0.4116,2.5747,11.5095
22251,49.02,-23.98,86.08,0.4738,2.1775,10.3801
22275,51.02,-23.45,83.27,0.5886,3.0915,11.2080
22299,52.93,-22.95,80.40,0.5934,1.9573,10.5045
22323,54.76,-22.54,77.32,0.4834,0.4116,10.6433
22346,56.32,-21.83,74.80,0.4642,2.9575,10.2700
22370,57.85,-21.19,72.18,0.2967,1.5075,9.8871
22394,59.13,-20.46,69.84,0.3398,2.5986,9.6718
22418,60.37,-19.81,67.30,0.1388,1.1342,9.5809
22441,61.40,-19.08,65.17,0.2010,2.4598,9.7053
22465,62.41,-18.45,62.88,0.1627,1.1868,9.7914
22490,63.16,-17.74,61.41,0.3398,3.4122,9.9159
22513,63.88,-17.22,59.56,0.3637,1.6750,9.8393
22537,64.48,-16.71,58.11,0.4211,2.2445,10.4231
22560,64.90,-16.17,57.23,0.5073,4.0487,9.7627
22585,65.35,-15.81,56.06,0.6987,2.3641,10.1982
22608,65.57,-15.34,55.77,0.4546,4.7713,9.5139
22632,65.86,-15.04,55.04,0.6843,3.0437,9.5809
22656,65.94,-14.73,55.13,0.7992,5.5466,9.7627
22680,66.04,-14.50,55.00,0.8136,4.4172,9.1119
22704,66.00,-14.27,55.35,0.7992,5.9486,9.0114
22727,66.06,-14.11,55.30,0.7513,4.0247,9.1310
22751,66.12,-14.01,55.62,0.6700,2.9001,8.1595
22774,65.98,-13.95,57.46,0.6556,3.8285,6.5755
22798,65.68,-13.87,60.47,0.6843,5.4078,6.1113
22822,65.32,-13.80,63.90,0.5121,4.5320,4.5511
22846,64.78,-13.84,68.71,0.3924,3.0676,2.3928
22870,63.64,-15.43,76.17,0.3685,-1.4931,-1.1964
22893,61.81,-16.03,88.23,0.2297,-0.5791,-7.6570
22917,59.58,-16.44,102.07,-0.0479,-2.6082,-12.6054
22941,56.91,-16.66,117.94,-0.3589,-10.6098,-19.2574
22965,53.31,-15.89,139.48,-1.2012,-19.6690,-38.2373
22989,50.64,-14.09,157.22,-1.5984,34.8156,-38.0076
23013,48.60,-12.48,164.81,-4.2544,17.8648,-4.7569
23036,45.87,-11.36,174.30,-0.5647,-12.7681,-18.9942
23060,44.23,-10.87,177.93,0.4259,31.7767,-5.4078
23085,41.50,-10.47,-179.36,-0.4929,-17.5777,-7.2168
23108,39.75,-11.12,177.64,1.0816,4.7665,-0.2728
23132,37.19,-11.48,178.72,-0.3159,-10.5380,13.3567
23155,34.60,-11.40,-177.35,-0.2584,-5.2546,1.4548
23180,32.21,-11.83,-174.71,-0.0766,-4.9723,9.7244
23203,29.69,-11.46,-170.98,-0.0622,-6.1065,-3.1633
23227,27.13,-11.92,-169.03,-0.1627,-6.3936,9.2650
23250,24.45,-11.91,-165.68,-0.0622,-16.4148,0.9284
23275,21.69,-12.26,-162.82,0.4786,-14.9551,8.1643
23299,18.92,-12.36,-159.88,0.2536,-16.4770,2.2636
23322,16.06,-12.64,-156.93,0.5121,-20.6740,10.0211
23346,13.24,-12.70,-153.40,0.4594,-22.1336,3.2590
23370,10.33,-12.99,-150.42,0.7418,-18.8937,9.3799
